"","applicants","sale_price","num_units","year_sold","month_sold","overall_qual","total_sq_feet","gr_liv_area","tot_bathrooms","lot_area","exter_qual","full_bath","central_air","garage_type_attchd","garage_type_basment","garage_type_builtIn","garage_type_detchd","garage_type_no_garage","NeighborhoodBrDale","neighborhood_brk_side","neighborhood_clear_cr","neighborhood_collg_cr","neighborhood_crawfor","neighborhood_edwards","neighborhood_gilbert","neighborhood_idottrr","neighborhood_meadowv","neighborhood_mitchel","neighborhood_n_ames","neighborhood_n_ridge","neighborhood_n_ridge_hghts","neighborhood_n_w_ames","neighborhood_old_town","neighborhood_sawyer","neighborhood_sawyer_w","neighborhood_somerst","neighborhood_stone_br","neighborhood_swisu","neighborhood_timber","neighborhood_veenker","neighborhood_saleprice"
"1157",3,392500,3,2008,11,8,3967.89216317337,2731.6934433537,5,3083.93611911994,5,4,"yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1158",5,745000.000000002,3,2007,7,10,5171.24186065494,4273.52963975632,6,5107.98106151076,4,6,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1159",2,120000.000000002,2,2011,6,5,3375.56138566808,2144.44582602625,3,4381.24965852583,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1160",4,186699.999999997,2,2007,5,5,3913.57617990229,2654.92795291461,3,6703.22369736414,3,2,"yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1161",5,104900.000000001,5,2011,3,5,3190.18709838292,2264.1991241979,3,4177.50338701685,3,2,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1162",6,95000.0000000021,3,2009,8,3,3654.98680164749,2775.07889338925,4,4347.24001835847,3,4,"yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1163",7,261999.999999991,1,2011,7,8,3965.91282522025,2705.25651460536,4,4662.84256813633,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1164",7,195000.000000003,1,2009,7,7,3539.18461744896,2739.16463165314,3,4008.1082469666,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1165",5,189000.000000004,2,2010,6,7,3726.07870985235,2867.82220513551,3,3663.5088429643,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1166",2,168000.000000001,2,2007,3,4,3767.49718190648,2703.35076698691,3,6547.63374081149,3,2,"yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"1167",4,174000.000000006,1,2007,11,8,3351.80292219614,2520.37016051642,3,1612.29676673288,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1168",3,124999.999999995,1,2007,7,5,3320.30890979531,2553.2849334619,1,4149.40973939365,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1169",3,164999.999999997,1,2009,6,6,3511.18375312081,2267.99348704036,4,2658.09408255347,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"1170",2,157999.999999999,3,2010,3,6,3198.18665101032,2421.78616880971,2,4100.41642545866,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"1171",7,176000.000000002,5,2008,7,6,3327.68831135185,2536.38410339938,3,3797.66247291869,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1172",2,219210.000000006,1,2011,11,7,3693.56674936028,2917.59512218815,3,4899.64862193051,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1173",3,143999.999999994,3,2011,7,7,3548.19700358859,2766.86465892306,1,3989.29353085001,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1174",5,177999.999999996,1,2009,6,7,3495.34080142072,2252.75989195438,3,4044.12544278691,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1175",2,148000.000000007,2,2011,10,4,3501.30020748097,2455.72320591573,2,4458.97655827336,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"1176",6,116050.000000002,1,2011,7,4,2951.13411198219,1729.52667663055,1,4098.10282567961,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1177",5,197900.000000008,5,2009,3,7,3635.64824608211,2846.23933267208,3,4306.96265535363,3,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1178",4,117000.000000001,3,2009,5,5,3362.645740497,2417.20447228549,3,3224.30349679417,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1179",5,213000.000000008,2,2009,10,7,3971.84354795016,2710.9597159157,3,4179.92747068222,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1180",7,153500.000000002,2,2011,7,5,3287.43126960018,2065.86308211734,3,4257.12794261155,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1181",3,271900.00000001,2,2009,6,7,4437.22746233863,3171.94927614621,3,4985.96664897491,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"1182",4,106999.999999995,3,2011,11,4,3273.78523069206,2039.73262665363,3,4000.38277656963,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"1183",5,200000.000000005,4,2011,5,6,4030.92972573733,2775.98890039613,4,4051.68146668326,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1184",2,139999.999999994,5,2008,10,5,3349.62556108984,2340.78534022186,3,3731.34794024157,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1185",3,290000.000000013,5,2011,5,8,4001.17356217775,2739.16463165314,4,4265.26409109256,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1186",5,189000.000000004,4,2010,5,6,3783.65962336043,2902.57915332908,3,4455.99588695738,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"1187",4,163999.999999994,5,2010,6,8,3418.57561150879,2822.58667547717,3,4610.49827465316,4,4,"yes",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1188",5,113000.000000003,4,2009,8,4,2547.10871682822,1341.13697723217,3,4095.36506112723,3,2,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1189",2,144999.999999998,1,2011,5,4,2835.41929286968,1892.38967583525,2,4277.59772834922,3,0,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"1190",3,134499.999999996,2,2011,5,5,3123.88148111075,1953.9492542625,3,4269.70539240001,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1191",0,124999.999999995,3,2007,5,5,3006.01288599447,1782.28633916326,1,3553.96641382576,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"1192",4,111999.999999996,5,2010,4,6,3105.39039570415,2949.63832068037,3,4007.00646281376,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"1193",5,229456.000000001,1,2009,9,8,3616.68968860085,2377.70242228194,4,3942.02426732612,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1194",0,80500.0000000037,4,2011,7,4,1923.87415902523,1813.09975067578,1,3301.49911655881,3,2,"no",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1195",1,91499.9999999989,2,2011,4,6,3095.21404093613,2260.395434768,2,719.24046715411,3,2,"yes",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"1196",4,115000.000000002,5,2011,11,5,3038.06344354781,1813.09975067578,1,3740.70698577844,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1197",3,133999.999999994,1,2008,8,5,3312.15227839952,2251.48363054546,1,3851.10857251382,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"1198",5,142999.999999994,2,2007,1,6,3775.87733656688,2903.417207436,3,4325.04887106941,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1199",1,137900.000000001,5,2011,10,5,4406.64843525646,3129.10020158425,3,4359.25641949061,3,4,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1200",5,183999.999999996,4,2008,2,7,3395.4485211037,2572.08030869817,5,5077.63538085978,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1201",3,144999.999999998,2,2007,6,6,2949.27218270205,2155.35312665896,2,4322.42162494798,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1202",4,214000.000000002,3,2008,1,6,3742.66051468091,2974.64354183854,3,4974.40426347907,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1203",2,147000.000000004,5,2008,12,5,3038.06344354781,1813.09975067578,3,3994.18049671787,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1204",3,367294.000000001,1,2008,10,9,4041.3574428046,2777.80731055908,3,3971.19531890116,5,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1205",6,126999.999999996,1,2008,8,5,3596.88235295867,2589.62430241289,3,3768.27125313723,3,4,"yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1206",3,189999.999999996,3,2007,8,5,4293.18321178533,3445.02012515755,4,5481.76572672045,3,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"1207",5,132499.999999998,4,2011,5,5,3408.10449587734,2224.43608031933,3,3722.45364778475,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1208",2,101800.000000004,1,2007,3,4,2396.76997590553,2267.99348704036,3,4198.41360305011,3,4,"yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1209",5,142000,3,2010,5,5,3463.17899616167,2221.83529505065,3,4614.71152124478,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1210",0,129999.999999998,4,2008,11,5,3785.87623648198,2999.25112524892,2,3915.64953425601,3,2,"no",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.432835822
"1211",5,138887.000000002,2,2011,7,5,3564.80150776288,2850.58005605291,2,4766.0818686634,3,2,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1212",4,175500.000000007,3,2010,6,7,3472.62612652363,2707.15991813022,3,1599.60838885003,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1213",4,195000.000000003,4,2011,9,7,3724.35355502916,2986.59930723753,3,4652.07154647676,4,4,"yes",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1214",4,142499.999999994,3,2011,3,6,3398.26957701025,2159.42362493919,2,4757.06762245594,4,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"1215",3,265899.999999997,4,2007,12,8,3816.59233369841,2565.84051447513,3,4030.45107998441,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1216",5,224899.999999998,4,2008,7,7,3639.89846445519,2836.64666426648,5,3829.0355432155,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1217",5,248328.000000001,5,2007,6,7,4029.0264936686,2765.94926885164,3,4199.81307539479,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1218",5,170000,1,2010,1,7,3358.31737900211,2202.1888161295,4,4349.09347645086,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1219",3,465000.000000003,5,2011,9,10,4360.82411548835,3085.0307723993,5,4876.68525965529,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1220",1,229999.999999992,1,2011,6,8,3417.18339444357,2599.8521444746,1,4493.70854063034,3,2,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1221",4,177999.999999996,3,2007,1,6,3514.46482037782,2921.74049533574,5,4603.34755775405,3,6,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1222",5,186499.999999999,5,2011,3,7,3417.18339444357,2636.12255964309,3,3821.05734329685,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1223",3,169899.999999996,1,2010,5,6,3222.73544550692,2007.18432240918,3,4641.72033141635,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"1224",0,129499.999999996,3,2008,4,6,3723.20242316005,3071.56143993863,2,4149.40973939365,3,2,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1225",4,119000.000000004,2,2007,5,5,3072.94192018383,1936.83280466626,1,3583.1593264897,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1226",3,243999.999999991,2,2010,4,7,4386.9512856349,3110.15733856691,5,4445.79243727911,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1227",5,171750.000000001,5,2011,3,7,3732.96088812826,2481.24672323041,3,1947.38045169897,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1228",5,129999.999999998,3,2009,11,5,2960.4115697507,1747.31384799005,3,4201.61093631944,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"1229",5,293999.999999995,3,2007,7,7,4019.95526391943,3151.38698540567,5,5336.03220326503,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245890.624999997
"1230",4,165399.999999995,2,2008,7,7,3480.67974393705,2735.4335463722,3,3508.21331644723,4,4,"yes",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1231",1,127499.999999998,1,2007,11,6,3376.2758901073,2438.84771838569,1,3301.49911655881,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1232",7,301500.000000007,5,2008,8,8,4289.94800361915,3017.25878508482,4,4934.21849130656,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1233",5,99899.9999999956,5,2009,7,5,2951.13411198219,1729.52667663055,1,2455.58787217319,3,2,"yes",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1234",5,189999.999999996,2,2008,7,7,3203.76276306964,2192.93439461842,4,4146.7424556432,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1235",5,151000.000000006,2,2008,7,6,3270.73699345894,2036.8018173105,3,4179.92747068222,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1236",4,181000.000000007,5,2009,6,6,3555.24291328055,2753.07662410018,3,6008.21539711748,3,4,"yes",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1237",4,128900.000000003,4,2009,6,5,3264.62313633875,2030.9234935444,1,4149.40973939365,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1238",5,161499.999999992,4,2009,11,4,3779.21721330657,2854.04388933042,3,4461.6028196508,3,2,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"1239",3,180500.000000005,5,2007,7,6,3600.61485281975,2884.8743542184,1,4822.67007194811,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1240",5,181000.000000007,1,2008,8,6,3693.56674936028,2404.53440851967,4,2455.58787217319,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1241",4,183899.999999998,2,2011,3,7,3297.21524705218,2532.12989626474,5,2291.38313542698,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1242",0,122000.000000001,3,2007,1,7,3735.24842028541,2939.03080784667,2,4253.24173526019,2,2,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1243",3,378499.999999985,4,2010,5,9,4308.86234677698,3041.20309758761,3,4778.33496203785,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1244",2,380999.999999985,5,2008,5,8,4369.70881919194,3869.39500784696,5,4906.08090879758,3,6,"yes",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1245",7,143999.999999994,2,2007,7,5,3477.99968214526,2606.97162341065,2,4477.9814256646,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1246",3,260000.000000009,2,2010,4,7,3759.07314423232,2606.97162341065,3,5919.55639840421,4,0,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"1247",7,185749.999999999,1,2009,8,6,3826.34210122925,2571.04208868566,3,4056.20119879331,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1248",2,137000.000000005,3,2011,11,5,3078.10907682684,1851.60010105823,3,4824.2715315372,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"1249",2,177000.000000006,4,2008,5,6,3463.17899616167,2427.49427882528,3,4506.91865970275,3,2,"yes",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1250",4,138999.999999996,4,2007,11,5,3112.98063807658,2300.49398588182,3,3003.03248973178,3,4,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1251",6,137000.000000005,3,2007,7,5,3754.56222163147,2964.20663103402,3,4478.15493566379,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1252",5,161999.999999996,5,2009,12,6,3278.34678398976,2470.2012311488,3,4736.48121058809,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1253",5,197900.000000008,1,2009,6,6,4041.3574428046,2797.67005184412,3,5372.60846268196,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1254",3,237000.000000008,4,2008,3,8,3921.23062757965,3051.13503457848,5,4123.19631644183,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1255",2,68399.9999999971,5,2010,4,4,3039.82544451087,2141.70694589426,1,3663.5088429643,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"1256",3,226999.999999991,2,2009,3,7,3914.59887969417,2655.91140821979,4,4191.6019779337,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1257",7,179999.999999991,1,2011,7,7,3637.47114340855,2406.84578590325,4,3802.55938513168,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1258",4,150500.000000005,2,2009,9,5,3249.2360585477,2016.129242521,3,3978.14146332624,3,4,"yes",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1259",4,138999.999999996,4,2010,4,6,3690.04403251076,2884.8743542184,4,4107.9692512006,3,4,"yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"1260",2,168999.999999998,1,2010,3,6,3967.39755695319,3339.35203126147,3,4157.18575702971,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.432835822
"1261",1,132499.999999998,4,2009,5,6,3333.56755670222,2488.93192391035,1,3224.30349679417,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1262",5,142999.999999994,2,2010,6,6,3642.32212851958,2394.09027300977,3,4187.98625870281,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1263",5,189999.999999996,5,2011,6,5,3944.98140161973,2664.73449315164,3,6778.36420379836,3,4,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"1264",5,278000.000000007,2,2009,10,8,3921.73963144988,2738.23270336806,4,3110.87672309369,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.587301588
"1265",4,281000.000000005,4,2011,10,8,3867.39500581461,3003.96901570397,3,4428.96478444603,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1266",3,180500.000000005,3,2010,4,5,3413.69757137123,2174.2578436137,3,4907.75544581881,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1267",1,119500,1,2009,2,5,3130.55316187467,2363.5162248051,3,719.24046715411,3,4,"yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"1268",1,107500.000000005,4,2009,12,5,4023.30324997374,3291.20045294198,3,3411.89726272523,3,4,"no",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1269",5,162899.999999994,1,2011,3,7,3542.40912588162,2742.88674257719,3,4257.12794261155,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1270",2,115000.000000002,1,2011,4,5,2951.13411198219,1729.52667663055,3,3832.41048988137,3,2,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1271",3,138499.999999996,1,2011,11,5,3267.68296934578,2033.86544665599,3,3886.57477972901,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1272",3,155000.000000002,1,2008,12,5,3374.13142404641,2141.70694589426,4,3955.64598719202,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
