age,job,marital,housing,loan,phone,month,weekday,CPI,CCI,irate,employment,purchase,edu_years
51,housemaid,married,no,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,4
34,technician,married,no,no,cellular,may,tue,92.893,-46.2,1.291,5099.1,0,13
44,blue-collar,single,yes,no,landline,may,mon,93.994,-36.4,4.857,5191,0,9
43,unemployed,married,no,no,landline,jun,fri,94.465,-41.8,4.959,5228.1,0,4
24,technician,married,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,0,13
35,NA,married,yes,yes,landline,may,thu,93.994,-36.4,4.855,5191,0,9
31,blue-collar,single,yes,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,4
32,blue-collar,married,no,no,landline,jun,mon,94.465,-41.8,4.961,5228.1,0,9
44,admin.,single,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,9
35,blue-collar,married,yes,no,cellular,apr,fri,93.075,-47.1,1.405,5099.1,0,4
25,blue-collar,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,0,6
32,blue-collar,married,yes,no,landline,nov,thu,92.649,-30.1,0.716,5017.5,0,4
45,services,single,yes,no,cellular,nov,fri,93.2,-42,4.021,5195.8,0,12
72,retired,married,NA,yes,cellular,apr,tue,93.075,-47.1,1.453,5099.1,0,4
34,admin.,married,no,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,16
66,retired,divorced,no,no,cellular,jul,wed,94.215,-40.3,0.896,4991.6,0,12
39,entrepreneur,married,no,no,landline,may,thu,93.994,-36.4,4.86,5191,0,9
35,admin.,single,yes,no,cellular,may,mon,92.893,-46.2,1.299,5099.1,0,16
58,retired,married,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,16
32,admin.,single,yes,no,cellular,aug,tue,93.444,-36.1,4.963,5228.1,0,16
42,admin.,married,no,no,landline,jul,tue,93.918,-42.7,4.961,5228.1,0,9
31,technician,married,no,yes,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,13
31,technician,married,no,no,cellular,aug,mon,93.444,-36.1,4.963,5228.1,0,NA
39,unemployed,married,yes,no,landline,may,mon,93.994,-36.4,4.857,5191,0,16
38,technician,single,yes,yes,cellular,may,mon,92.893,-46.2,1.244,5099.1,0,13
47,admin.,married,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,12
45,technician,married,yes,no,landline,nov,mon,93.2,-42,4.191,5195.8,0,16
31,technician,married,no,no,cellular,aug,fri,93.444,-36.1,4.966,5228.1,0,13
51,housemaid,married,no,yes,cellular,aug,thu,93.444,-36.1,4.968,5228.1,0,4
31,housemaid,single,yes,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,12
53,technician,married,no,no,landline,may,fri,93.994,-36.4,4.857,5191,0,13
40,management,divorced,yes,no,landline,may,fri,93.994,-36.4,4.857,5191,0,16
24,student,single,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,12
31,services,single,no,no,cellular,may,tue,92.893,-46.2,1.344,5099.1,0,9
41,blue-collar,married,yes,no,landline,jun,fri,94.465,-41.8,4.967,5228.1,0,9
36,blue-collar,married,yes,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,6
46,blue-collar,married,no,no,landline,jun,fri,94.465,-41.8,4.967,5228.1,0,12
38,entrepreneur,married,yes,no,landline,jul,fri,93.918,-42.7,4.957,5228.1,0,9
25,blue-collar,married,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,0,9
39,admin.,single,no,no,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,16
48,technician,married,yes,yes,cellular,nov,fri,93.2,-42,4.021,5195.8,0,13
31,admin.,single,no,no,landline,may,wed,92.893,-46.2,1.281,5099.1,0,9
34,blue-collar,married,no,no,cellular,may,fri,92.893,-46.2,1.313,5099.1,0,9
58,blue-collar,married,yes,no,cellular,nov,tue,93.2,-42,4.153,5195.8,0,9
55,retired,married,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,13
51,management,married,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,0,16
40,technician,divorced,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,0,13
47,services,married,NA,yes,cellular,nov,tue,93.2,-42,4.153,5195.8,0,12
50,self-employed,single,no,no,cellular,apr,thu,93.075,-47.1,1.483,5099.1,0,9
25,services,single,no,no,landline,jul,fri,93.918,-42.7,4.957,5228.1,0,NA
49,admin.,married,no,yes,landline,may,thu,93.994,-36.4,4.86,5191,0,6
35,management,married,no,no,landline,may,thu,93.994,-36.4,4.86,5191,0,16
37,blue-collar,married,yes,yes,landline,may,fri,93.994,-36.4,4.855,5191,0,9
44,blue-collar,married,yes,no,landline,jun,mon,94.465,-41.8,4.961,5228.1,0,4
48,admin.,single,no,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,4
32,blue-collar,divorced,yes,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,6
37,self-employed,divorced,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,13
39,technician,married,yes,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,13
37,admin.,single,yes,yes,landline,may,mon,93.994,-36.4,4.857,5191,0,12
25,self-employed,divorced,yes,no,landline,apr,mon,93.075,-47.1,1.405,5099.1,0,16
52,self-employed,married,yes,no,landline,may,tue,93.994,-36.4,4.857,5191,0,16
29,admin.,single,no,no,cellular,jul,thu,93.918,-42.7,4.958,5228.1,0,9
53,admin.,married,yes,yes,cellular,dec,mon,92.713,-33,0.706,5023.5,0,16
41,housemaid,married,yes,no,cellular,jul,fri,93.918,-42.7,4.957,5228.1,0,12
48,services,married,no,no,cellular,may,tue,92.893,-46.2,1.344,5099.1,0,4
33,admin.,married,yes,no,cellular,aug,mon,93.444,-36.1,4.963,5228.1,0,16
42,self-employed,divorced,yes,no,cellular,nov,tue,93.2,-42,4.153,5195.8,0,13
45,NA,married,no,no,landline,may,wed,93.994,-36.4,4.857,5191,0,NA
37,admin.,married,no,no,cellular,jul,tue,92.469,-33.6,1.044,5076.2,0,12
57,technician,married,yes,no,cellular,nov,fri,93.2,-42,4.021,5195.8,0,16
29,admin.,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,9
45,technician,married,no,no,cellular,aug,fri,93.444,-36.1,4.963,5228.1,0,13
48,technician,married,yes,yes,cellular,dec,mon,92.713,-33,0.715,5023.5,0,13
33,services,single,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,12
49,housemaid,divorced,no,no,landline,jun,fri,94.465,-41.8,4.947,5228.1,0,4
41,services,divorced,no,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,0,9
33,technician,NA,no,no,landline,may,fri,93.994,-36.4,4.864,5191,0,13
24,admin.,single,yes,no,cellular,apr,tue,93.075,-47.1,1.423,5099.1,0,12
29,technician,single,yes,no,cellular,aug,fri,93.444,-36.1,4.963,5228.1,0,16
30,technician,single,no,no,cellular,aug,tue,93.444,-36.1,4.963,5228.1,0,16
33,admin.,married,yes,yes,landline,may,thu,93.994,-36.4,4.855,5191,0,12
47,blue-collar,married,yes,yes,landline,may,fri,92.893,-46.2,1.313,5099.1,0,12
39,technician,married,no,no,landline,may,fri,93.994,-36.4,4.855,5191,0,13
31,admin.,married,no,no,landline,may,wed,93.994,-36.4,4.857,5191,0,12
45,technician,single,yes,no,landline,may,tue,93.994,-36.4,4.857,5191,0,13
47,blue-collar,married,no,yes,landline,may,thu,93.994,-36.4,4.86,5191,0,4
27,blue-collar,single,yes,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,12
30,services,married,yes,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,12
31,blue-collar,married,no,no,cellular,may,mon,92.893,-46.2,1.299,5099.1,0,6
55,services,divorced,yes,yes,cellular,jul,tue,93.918,-42.7,4.962,5228.1,0,12
28,services,married,yes,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,0,12
34,unemployed,single,yes,no,landline,may,tue,92.893,-46.2,1.291,5099.1,0,12
42,management,married,no,no,landline,may,tue,93.994,-36.4,4.857,5191,0,NA
38,admin.,single,yes,yes,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,16
56,housemaid,divorced,yes,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,0,4
51,unemployed,married,yes,no,landline,may,wed,93.994,-36.4,4.857,5191,0,9
29,admin.,single,no,yes,landline,may,mon,93.994,-36.4,4.857,5191,0,12
35,management,married,yes,yes,landline,may,wed,93.994,-36.4,4.857,5191,0,9
33,technician,married,yes,no,cellular,aug,thu,93.444,-36.1,4.963,5228.1,0,12
57,unemployed,married,yes,yes,cellular,nov,fri,93.2,-42,4.021,5195.8,0,16
34,admin.,married,no,yes,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,16
40,unemployed,married,yes,no,landline,jun,mon,94.465,-41.8,4.961,5228.1,0,12
45,admin.,single,no,no,cellular,nov,fri,93.2,-42,4.021,5195.8,0,16
44,blue-collar,married,yes,no,cellular,jul,fri,93.918,-42.7,4.962,5228.1,0,4
42,services,married,no,no,landline,may,wed,93.994,-36.4,4.856,5191,0,12
56,blue-collar,married,no,no,landline,may,wed,93.994,-36.4,4.859,5191,0,9
48,blue-collar,married,yes,no,landline,may,tue,93.994,-36.4,4.856,5191,0,4
29,blue-collar,married,no,yes,landline,may,wed,93.994,-36.4,4.859,5191,0,12
28,student,single,yes,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,0,12
40,admin.,single,yes,yes,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,16
36,management,married,no,no,landline,jun,mon,94.465,-41.8,4.865,5228.1,0,16
36,admin.,married,yes,no,cellular,sep,fri,92.379,-29.8,0.773,5017.5,0,16
33,entrepreneur,married,yes,yes,landline,nov,mon,93.2,-42,4.191,5195.8,0,9
60,housemaid,divorced,yes,no,cellular,aug,tue,92.201,-31.4,0.838,5076.2,0,13
47,blue-collar,married,no,no,cellular,jul,thu,93.918,-42.7,4.958,5228.1,0,4
35,admin.,married,yes,no,landline,may,mon,93.994,-36.4,4.857,5191,0,12
26,student,single,no,no,landline,dec,mon,92.713,-33,0.709,5023.5,0,16
36,blue-collar,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,9
41,blue-collar,married,no,no,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,6
28,admin.,single,no,no,landline,jul,thu,93.918,-42.7,4.963,5228.1,0,12
25,student,single,no,no,cellular,aug,fri,92.201,-31.4,0.825,5076.2,0,NA
41,technician,married,yes,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,13
35,admin.,married,yes,no,landline,may,thu,93.994,-36.4,4.86,5191,0,12
31,blue-collar,single,yes,yes,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,12
54,technician,single,yes,no,landline,mar,wed,93.369,-34.8,0.655,5008.7,0,16
30,blue-collar,single,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,0,9
52,admin.,married,yes,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,0,16
56,blue-collar,married,yes,yes,landline,may,mon,93.994,-36.4,4.858,5191,0,4
60,entrepreneur,married,no,yes,landline,may,wed,93.994,-36.4,4.858,5191,0,4
39,self-employed,married,yes,no,landline,may,wed,93.994,-36.4,4.857,5191,0,4
57,housemaid,married,yes,no,cellular,may,tue,92.893,-46.2,1.291,5099.1,0,4
30,technician,married,no,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,0,16
62,admin.,married,yes,yes,cellular,aug,fri,92.201,-31.4,0.849,5076.2,0,16
54,services,divorced,no,no,landline,jun,mon,94.465,-41.8,4.865,5228.1,0,12
38,student,single,yes,yes,cellular,jul,mon,93.918,-42.7,4.962,5228.1,0,NA
39,blue-collar,married,no,no,landline,jul,wed,93.918,-42.7,4.956,5228.1,0,NA
26,student,single,yes,no,cellular,mar,mon,92.843,-50,1.811,5099.1,0,9
58,technician,married,no,yes,landline,jul,mon,93.918,-42.7,4.962,5228.1,0,13
40,technician,single,yes,yes,cellular,nov,mon,93.2,-42,4.191,5195.8,0,9
25,blue-collar,married,yes,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,9
31,technician,married,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,0,16
39,services,married,no,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,NA
42,admin.,married,no,no,cellular,nov,mon,93.2,-42,4.191,5195.8,0,16
26,admin.,single,yes,yes,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,16
51,technician,married,yes,no,cellular,aug,mon,92.201,-31.4,0.821,5076.2,0,13
35,blue-collar,married,yes,yes,landline,may,mon,93.994,-36.4,4.857,5191,0,12
34,admin.,single,NA,yes,landline,jun,wed,94.465,-41.8,4.959,5228.1,0,12
35,services,married,no,no,cellular,may,tue,92.893,-46.2,1.344,5099.1,0,6
53,blue-collar,married,yes,no,landline,may,tue,93.994,-36.4,4.856,5191,0,9
36,technician,married,yes,no,cellular,aug,thu,92.201,-31.4,0.873,5076.2,0,13
62,blue-collar,married,yes,yes,cellular,nov,mon,92.649,-30.1,0.719,5017.5,0,4
32,blue-collar,married,no,no,landline,may,fri,93.994,-36.4,4.855,5191,0,9
34,admin.,married,no,no,cellular,aug,wed,93.444,-36.1,4.965,5228.1,0,16
31,technician,married,no,yes,cellular,nov,tue,93.2,-42,4.153,5195.8,0,12
38,technician,married,yes,yes,landline,nov,wed,93.2,-42,3.901,5195.8,0,13
45,blue-collar,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,0,12
42,blue-collar,married,yes,no,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,16
44,technician,married,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,13
37,entrepreneur,divorced,yes,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,0,12
35,services,married,yes,yes,cellular,jun,tue,92.963,-40.8,1.262,5076.2,0,12
34,admin.,single,yes,no,cellular,mar,tue,93.369,-34.8,0.652,5008.7,0,16
48,services,divorced,no,yes,landline,jul,mon,93.918,-42.7,4.96,5228.1,0,12
27,self-employed,single,yes,no,landline,jun,fri,94.465,-41.8,4.947,5228.1,0,16
50,management,married,yes,no,landline,may,wed,93.994,-36.4,4.857,5191,0,16
29,admin.,single,yes,no,landline,nov,mon,94.767,-50.8,1.05,4963.6,0,12
40,management,married,no,yes,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,16
34,admin.,married,yes,yes,landline,may,fri,93.994,-36.4,4.855,5191,0,12
31,blue-collar,single,yes,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,9
40,admin.,single,yes,yes,cellular,nov,fri,93.2,-42,4.021,5195.8,0,16
31,management,single,no,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,16
57,admin.,married,yes,no,landline,may,thu,93.994,-36.4,4.86,5191,0,16
29,services,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,6
38,blue-collar,married,no,no,cellular,apr,fri,93.075,-47.1,1.405,5099.1,0,9
36,management,married,yes,yes,cellular,mar,thu,92.843,-50,1.538,5099.1,0,16
50,blue-collar,married,yes,no,cellular,jul,thu,93.918,-42.7,4.958,5228.1,0,NA
42,self-employed,married,yes,no,landline,jun,fri,94.465,-41.8,4.967,5228.1,0,16
31,blue-collar,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,0,9
44,management,married,yes,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,16
34,technician,married,yes,no,landline,may,thu,93.994,-36.4,4.86,5191,0,16
44,technician,married,yes,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,16
30,student,single,yes,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,0,16
50,housemaid,married,yes,no,cellular,aug,thu,93.444,-36.1,4.962,5228.1,0,9
40,management,married,yes,no,cellular,aug,wed,93.444,-36.1,4.965,5228.1,0,12
50,services,married,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,0,12
35,technician,married,no,no,cellular,aug,tue,93.444,-36.1,4.963,5228.1,0,13
22,services,married,yes,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,12
37,management,married,yes,no,landline,may,wed,93.994,-36.4,4.859,5191,0,16
58,admin.,married,no,no,landline,aug,fri,92.201,-31.4,0.881,5076.2,0,16
23,admin.,single,no,yes,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,13
38,admin.,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,16
29,admin.,single,no,no,landline,may,mon,93.994,-36.4,4.857,5191,0,9
29,blue-collar,single,no,no,landline,may,fri,93.994,-36.4,4.857,5191,0,NA
46,admin.,divorced,no,no,cellular,nov,tue,93.2,-42,4.153,5195.8,0,12
55,technician,divorced,no,no,landline,may,thu,93.994,-36.4,4.86,5191,0,16
30,blue-collar,married,no,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,0,6
43,management,married,no,no,cellular,apr,thu,93.075,-47.1,1.41,5099.1,0,16
31,technician,divorced,yes,no,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,13
42,admin.,married,no,yes,landline,jun,mon,94.465,-41.8,4.865,5228.1,0,12
42,services,married,no,no,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,12
38,admin.,NA,no,no,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,16
68,retired,married,yes,no,cellular,oct,tue,92.431,-26.9,0.744,5017.5,0,12
42,management,divorced,no,no,landline,may,thu,93.994,-36.4,4.86,5191,0,16
41,unemployed,married,yes,no,cellular,apr,mon,93.075,-47.1,1.466,5099.1,0,9
33,management,single,NA,yes,cellular,jun,tue,92.963,-40.8,1.262,5076.2,0,16
38,self-employed,single,yes,yes,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,NA
54,blue-collar,married,yes,yes,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,12
31,blue-collar,single,yes,no,landline,jul,wed,93.918,-42.7,4.963,5228.1,0,12
41,blue-collar,married,yes,no,landline,jul,wed,93.918,-42.7,4.962,5228.1,0,4
53,self-employed,divorced,no,no,cellular,nov,tue,93.2,-42,4.153,5195.8,0,16
48,technician,married,no,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,0,NA
58,entrepreneur,married,no,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,16
39,blue-collar,divorced,yes,no,landline,may,wed,93.994,-36.4,4.859,5191,0,9
30,technician,single,no,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,0,13
32,admin.,married,yes,no,cellular,jun,wed,92.963,-40.8,1.26,5076.2,0,12
31,blue-collar,divorced,yes,no,landline,may,fri,93.994,-36.4,4.857,5191,0,9
46,admin.,married,no,no,cellular,aug,fri,93.444,-36.1,4.966,5228.1,0,13
23,management,single,yes,no,cellular,apr,tue,93.075,-47.1,1.384,5099.1,0,16
46,admin.,divorced,yes,no,landline,may,tue,93.994,-36.4,4.857,5191,0,16
27,management,single,yes,no,cellular,sep,tue,92.379,-29.8,0.819,5017.5,0,16
34,entrepreneur,married,no,no,cellular,aug,wed,93.444,-36.1,4.965,5228.1,0,13
46,admin.,married,yes,no,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,12
56,admin.,divorced,no,no,landline,jun,thu,94.465,-41.8,4.866,5228.1,0,NA
39,blue-collar,single,no,yes,cellular,may,tue,92.893,-46.2,1.344,5099.1,0,4
86,retired,divorced,NA,yes,cellular,oct,wed,92.431,-26.9,0.74,5017.5,0,4
37,technician,single,yes,yes,landline,jun,fri,94.465,-41.8,4.967,5228.1,0,12
23,blue-collar,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,0,12
33,housemaid,single,yes,no,cellular,aug,wed,93.444,-36.1,4.967,5228.1,0,16
35,NA,married,no,yes,landline,may,wed,93.994,-36.4,4.859,5191,0,9
32,admin.,single,yes,no,cellular,aug,tue,93.444,-36.1,4.968,5228.1,0,12
53,self-employed,married,yes,no,cellular,nov,mon,93.2,-42,4.191,5195.8,0,9
54,technician,married,yes,yes,cellular,nov,wed,93.2,-42,4.12,5195.8,0,13
41,blue-collar,divorced,no,no,landline,may,tue,93.994,-36.4,4.857,5191,0,9
48,blue-collar,married,yes,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,0,4
53,self-employed,married,no,no,landline,may,thu,93.994,-36.4,4.86,5191,0,4
28,services,married,yes,no,landline,may,fri,93.994,-36.4,4.864,5191,0,12
57,technician,married,no,no,landline,aug,tue,93.444,-36.1,4.965,5228.1,0,13
55,management,married,no,no,cellular,aug,fri,92.201,-31.4,0.849,5076.2,0,16
33,blue-collar,single,yes,yes,landline,may,thu,92.893,-46.2,1.266,5099.1,0,12
27,management,single,yes,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,0,16
33,blue-collar,single,yes,no,cellular,mar,wed,92.843,-50,1.602,5099.1,0,12
37,services,married,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,12
31,admin.,divorced,no,no,cellular,may,mon,92.893,-46.2,1.354,5099.1,0,16
51,blue-collar,married,yes,no,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,9
33,admin.,divorced,no,no,cellular,mar,thu,92.843,-50,1.757,5099.1,0,12
25,blue-collar,married,no,no,landline,may,fri,93.994,-36.4,4.855,5191,0,13
55,entrepreneur,married,yes,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,0,13
65,retired,married,no,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,0,NA
33,technician,divorced,yes,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,13
48,blue-collar,married,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,NA
32,technician,single,no,no,cellular,aug,thu,93.444,-36.1,4.962,5228.1,0,16
39,admin.,married,yes,no,cellular,aug,thu,93.444,-36.1,4.968,5228.1,0,16
30,blue-collar,single,yes,no,cellular,aug,thu,93.444,-36.1,4.968,5228.1,0,12
34,services,married,no,no,landline,jul,wed,93.918,-42.7,4.963,5228.1,0,12
34,admin.,single,no,no,landline,may,thu,93.994,-36.4,4.855,5191,0,12
54,blue-collar,married,yes,no,cellular,jul,thu,93.918,-42.7,4.958,5228.1,0,9
57,retired,married,yes,no,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,6
24,services,single,yes,no,landline,may,fri,93.994,-36.4,4.855,5191,0,12
57,self-employed,married,yes,no,cellular,nov,tue,93.2,-42,4.153,5195.8,0,16
56,services,married,no,no,landline,may,mon,93.994,-36.4,4.857,5191,0,9
24,services,single,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,12
43,blue-collar,married,yes,no,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,4
46,blue-collar,married,no,no,cellular,nov,fri,94.767,-50.8,1.028,4963.6,0,13
44,services,married,yes,yes,cellular,aug,fri,93.444,-36.1,4.966,5228.1,0,12
27,services,married,no,no,landline,may,fri,93.994,-36.4,4.857,5191,0,12
35,blue-collar,divorced,yes,no,cellular,jul,thu,93.918,-42.7,4.962,5228.1,0,9
39,services,single,yes,no,landline,jun,thu,94.465,-41.8,4.958,5228.1,0,12
51,admin.,married,yes,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,16
50,blue-collar,married,yes,yes,landline,may,mon,93.994,-36.4,4.857,5191,0,9
40,technician,married,yes,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,13
48,blue-collar,married,no,yes,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,4
52,services,married,no,yes,cellular,aug,fri,93.444,-36.1,4.966,5228.1,0,13
29,admin.,single,yes,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,16
49,blue-collar,married,no,no,cellular,nov,fri,93.2,-42,4.021,5195.8,0,9
48,unemployed,married,yes,no,cellular,aug,wed,93.444,-36.1,4.965,5228.1,0,4
44,services,single,yes,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,12
48,self-employed,married,yes,no,landline,may,fri,93.994,-36.4,4.864,5191,0,12
31,self-employed,single,yes,no,cellular,may,fri,92.893,-46.2,1.313,5099.1,0,12
36,services,married,yes,no,landline,may,thu,93.994,-36.4,4.855,5191,0,12
56,blue-collar,married,yes,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,9
37,blue-collar,married,yes,no,cellular,may,fri,92.893,-46.2,1.313,5099.1,0,12
29,admin.,single,yes,yes,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,16
38,admin.,single,no,no,landline,may,mon,93.994,-36.4,4.857,5191,0,16
30,services,single,no,no,landline,may,tue,93.994,-36.4,4.857,5191,0,12
53,retired,divorced,no,no,landline,jul,mon,93.918,-42.7,4.962,5228.1,0,9
34,blue-collar,married,no,no,cellular,may,mon,92.893,-46.2,1.299,5099.1,0,9
35,admin.,married,yes,yes,cellular,jun,tue,92.963,-40.8,1.262,5076.2,0,12
36,entrepreneur,married,yes,no,cellular,apr,fri,93.075,-47.1,1.405,5099.1,0,9
37,technician,married,yes,no,landline,jul,thu,93.918,-42.7,4.966,5228.1,0,9
24,blue-collar,married,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,9
30,admin.,married,yes,yes,cellular,aug,tue,93.444,-36.1,4.963,5228.1,0,16
33,services,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,0,12
32,admin.,single,yes,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,16
31,entrepreneur,married,yes,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,0,16
41,blue-collar,married,no,no,landline,jun,wed,94.465,-41.8,4.962,5228.1,0,6
46,blue-collar,married,yes,no,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,6
43,entrepreneur,married,yes,no,landline,may,fri,93.994,-36.4,4.855,5191,0,12
32,blue-collar,married,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,9
28,technician,single,no,no,cellular,jul,tue,94.215,-40.3,0.876,4991.6,0,16
54,blue-collar,married,yes,no,cellular,aug,wed,93.444,-36.1,4.965,5228.1,0,9
43,admin.,married,yes,no,cellular,aug,fri,93.444,-36.1,4.966,5228.1,0,16
38,services,divorced,no,no,landline,may,fri,93.994,-36.4,4.864,5191,0,6
29,technician,married,no,no,cellular,aug,tue,93.444,-36.1,4.963,5228.1,0,16
40,admin.,single,no,no,landline,jun,fri,94.465,-41.8,4.967,5228.1,0,12
66,retired,NA,yes,no,cellular,aug,wed,92.201,-31.4,0.879,5076.2,0,9
30,admin.,single,yes,yes,cellular,may,fri,92.893,-46.2,1.25,5099.1,0,16
51,services,married,yes,no,cellular,jul,fri,93.918,-42.7,4.962,5228.1,0,12
29,admin.,married,no,no,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,9
35,technician,married,yes,no,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,16
34,entrepreneur,married,yes,no,landline,jun,wed,94.465,-41.8,4.864,5228.1,0,4
32,technician,single,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,NA
47,management,married,no,no,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,16
45,blue-collar,married,yes,no,cellular,may,tue,92.893,-46.2,1.291,5099.1,0,4
28,unemployed,single,yes,no,cellular,apr,thu,93.075,-47.1,1.365,5099.1,0,4
30,admin.,married,no,no,cellular,apr,tue,93.075,-47.1,1.423,5099.1,0,16
33,admin.,single,no,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,12
30,admin.,married,yes,yes,cellular,jul,fri,93.918,-42.7,4.963,5228.1,0,16
50,services,married,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,12
30,admin.,single,no,no,cellular,jul,fri,93.918,-42.7,4.963,5228.1,0,16
