Applicants,SalePrice,NumberOfUnits,YearSold,MonthSold,OverallQual,TotalSqFeet,GrLivArea,TotBathrooms,LotArea,ExterQual,FullBath,CentralAir,GarageTypeAttchd,GarageTypeBasment,GarageTypeBuiltIn,GarageTypeDetchd,GarageTypeNoGarage,NeighborhoodBrDale,NeighborhoodBrkSide,NeighborhoodClearCr,NeighborhoodCollgCr,NeighborhoodCrawfor,NeighborhoodEdwards,NeighborhoodGilbert,NeighborhoodIDOTRR,NeighborhoodMeadowV,NeighborhoodMitchel,NeighborhoodNAmes,NeighborhoodNoRidge,NeighborhoodNridgHt,NeighborhoodNWAmes,NeighborhoodOldTown,NeighborhoodSawyer,NeighborhoodSawyerW,NeighborhoodSomerst,NeighborhoodStoneBr,NeighborhoodSWISU,NeighborhoodTimber,NeighborhoodVeenker,NeighborhoodMeanSalePrice
2,138999.99999999598,5,2008,6,5,3107.0802138410936,1879.453618303935,3,3623.7440039227426,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,197499.99999999715,5,2009,10,5,3637.4711434085534,2921.7404953357404,5,4288.708729652682,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
2,424870.0000000155,4,2007,4,8,4414.90978576664,3563.1960970992004,5,4222.860643116246,4,6,yes,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,79999.99999999853,1,2008,7,5,3195.7909592519354,1964.7437854217649,1,4022.3756060845712,3,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
1,79999.99999999853,4,2010,7,4,2823.376516342215,1833.306351656675,3,4617.946355091584,3,2,no,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,149000.00000000064,3,2011,8,5,3619.1485453553646,2658.858029619045,1,3301.499116558812,3,2,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,179999.99999999133,1,2011,5,6,3605.5780861232884,2358.7584443604765,4,4452.8349551006095,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
7,174499.99999999683,1,2009,7,7,3388.374161776817,2647.0377287047395,2,4588.639686538134,3,2,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
3,116900.00000000477,2,2008,8,7,2908.71043916767,2118.228640284064,1,3123.3469525477863,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
4,142999.99999999357,1,2009,7,7,3288.940375450482,2563.754979293419,2,4022.3756060845712,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
4,124000.00000000319,1,2007,11,6,3072.9419201838314,1846.63230587491,1,3858.253115903597,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
2,149900.00000000154,1,2011,11,5,3801.307594311667,2546.9687333844463,2,5359.78969657303,3,2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
4,229999.99999999243,4,2011,7,6,3774.7625016515435,2873.8118549104765,1,4908.173857601425,3,2,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
0,120499.99999999437,2,2008,6,6,2859.237717637645,1641.18115532002,1,3187.8844718126848,4,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.67857142843
3,201799.9999999907,5,2008,5,7,3659.1862994748485,2881.478923628262,3,4849.431932721198,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
7,217999.9999999945,2,2007,7,5,3769.176708822684,2516.0716386674285,4,4375.408778373903,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245890.62499999657
3,179899.99999999552,2,2008,10,5,3534.6594197577947,2318.93838624661,3,4097.471371722468,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
7,229999.99999999243,4,2009,7,7,3625.27929484265,2377.702422281942,4,2865.8521933175302,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
5,235128.0000000027,5,2008,6,8,3921.739631449883,2662.7781504503587,3,4577.45373488685,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
7,185000.00000000696,3,2008,7,6,3713.963593928112,2928.3500809126494,3,4048.4467214280953,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
4,224000.00000000524,4,2008,11,6,3803.500039923185,2720.418589318568,3,4998.527404547505,4,2,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
1,128999.99999999892,5,2007,5,5,3006.012885994473,1782.286339163265,1,3961.06839216622,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
3,108958.9999999954,4,2008,1,4,3516.4302533876635,2310.3583499338056,4,4730.9956371799,3,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,194000.00000000687,2,2007,6,5,3722.626548187565,2510.6816406350245,3,5174.1385561027,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245890.62499999657
5,233169.99999999077,5,2009,9,7,3840.3215925015406,2584.4849191747694,3,4137.275249320358,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
3,245349.99999998792,1,2010,2,8,4033.780358589185,2770.5208138916682,3,4321.10668584078,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,172999.9999999971,4,2011,2,6,3626.5026460182985,2749.3789715150047,5,4390.704280940693,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
4,235000.0000000008,3,2008,7,6,3959.4631057589336,3108.690545214815,3,4853.450863424142,3,4,yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,624999.9999999758,5,2011,7,10,4829.613104059125,3948.141232186695,6,6738.04471032339,4,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
5,171000.00000000064,5,2008,7,6,3349.6255610898406,2127.939356232798,3,4205.998807364019,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
3,163000.00000000012,5,2008,11,6,3559.073169181555,2314.0413351009643,3,4048.4467214280953,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
4,171899.99999999316,1,2008,3,7,3082.4023986130346,2300.4939858818216,3,2434.6326103361903,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
4,200500.0000000078,2,2007,3,5,4554.729501037365,3698.253517011185,4,5390.0444830530305,3,6,yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.83333333308
6,238999.99999998856,3,2011,7,6,3989.993503726048,3273.492437922575,3,5222.63446812862,3,4,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
5,285000.00000000355,2,2007,4,8,4509.813009713735,3587.0789079783945,3,4358.887775726514,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
5,119499.9999999998,4,2008,10,5,3015.874033563765,1831.63250955664,3,3513.884762878029,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
1,115000.00000000151,5,2009,12,6,3219.5888298954897,2267.993487040363,1,2401.53022022545,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
6,154900.0000000061,1,2009,7,5,3244.591088857313,2411.4582092006176,2,3710.446315555052,3,2,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
1,93000.00000000067,2,2011,4,5,2259.7760374999502,2136.2145998602523,1,3871.284477590522,3,2,yes,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,250000.00000000428,2,2011,4,7,4188.4436772870595,3381.13586342044,3,4447.555430137856,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
3,392500.0000000002,3,2008,11,8,3967.8921631733692,2731.693443353705,5,3083.936119119935,5,4,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
5,745000.0000000024,3,2007,7,10,5171.2418606549445,4273.52963975632,6,5107.98106151076,4,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
2,120000.00000000198,2,2011,6,5,3375.5613856680798,2144.4458260262477,3,4381.249658525828,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
4,186699.99999999738,2,2007,5,5,3913.5761799022857,2654.9279529146147,3,6703.22369736414,3,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
5,104900.00000000125,5,2011,3,5,3190.187098382919,2264.199124197905,3,4177.503387016849,3,2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
6,95000.00000000208,3,2009,8,3,3654.986801647487,2775.0788933892495,4,4347.240018358469,3,4,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
7,261999.99999999104,1,2011,7,8,3965.9128252202513,2705.2565146053635,4,4662.842568136334,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
7,195000.00000000309,1,2009,7,7,3539.1846174489624,2739.1646316531437,3,4008.1082469666044,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,189000.00000000402,2,2010,6,7,3726.0787098523506,2867.8222051355083,3,3663.5088429643,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
2,168000.00000000052,2,2007,3,4,3767.4971819064776,2703.350766986905,3,6547.63374081149,3,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
4,174000.00000000585,1,2007,11,8,3351.8029221961383,2520.370160516416,3,1612.29676673288,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
3,124999.99999999524,1,2007,7,5,3320.308909795306,2553.2849334619023,1,4149.4097393936545,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,164999.99999999712,1,2009,6,6,3511.1837531208075,2267.993487040363,4,2658.09408255347,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
2,157999.99999999927,3,2010,3,6,3198.1866510103237,2421.786168809705,2,4100.416425458664,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
7,176000.00000000192,5,2008,7,6,3327.6883113518497,2536.3841033993813,3,3797.6624729186938,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
2,219210.00000000597,1,2011,11,7,3693.5667493602828,2917.595122188147,3,4899.648621930513,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
3,143999.99999999447,3,2011,7,7,3548.197003588585,2766.864658923057,1,3989.2935308500105,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
5,177999.99999999616,1,2009,6,7,3495.340801420716,2252.7598919543834,3,4044.1254427869085,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
2,148000.000000007,2,2011,10,4,3501.300207480968,2455.7232059157263,2,4458.976558273362,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
6,116050.00000000204,1,2011,7,4,2951.134111982185,1729.5266766305451,1,4098.102825679607,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,197900.00000000847,5,2009,3,7,3635.6482460821126,2846.2393326720753,3,4306.962655353629,3,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,117000.00000000083,3,2009,5,5,3362.645740497002,2417.204472285491,3,3224.303496794172,3,2,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,213000.00000000797,2,2009,10,7,3971.8435479501554,2710.9597159157042,3,4179.927470682223,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
7,153500.0000000018,2,2011,7,5,3287.4312696001784,2065.8630821173356,3,4257.127942611546,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
3,271900.00000001024,2,2009,6,7,4437.227462338626,3171.94927614621,3,4985.966648974907,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
4,106999.99999999546,3,2011,11,4,3273.785230692056,2039.732626653632,3,4000.3827765696346,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
5,200000.00000000538,4,2011,5,6,4030.9297257373346,2775.988900396131,4,4051.681466683258,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
2,139999.99999999418,5,2008,10,5,3349.6255610898406,2340.7853402218648,3,3731.347940241572,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,290000.0000000128,5,2011,5,8,4001.1735621777502,2739.1646316531437,4,4265.26409109256,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,189000.00000000402,4,2010,5,6,3783.659623360427,2902.5791533290812,3,4455.995886957378,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
4,163999.99999999403,5,2010,6,8,3418.5756115087893,2822.5866754771673,3,4610.498274653157,4,4,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
5,113000.0000000026,4,2009,8,4,2547.10871682822,1341.136977232165,3,4095.365061127228,3,2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
2,144999.9999999984,1,2011,5,4,2835.419292869685,1892.38967583525,2,4277.597728349219,3,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
3,134499.99999999578,2,2011,5,5,3123.881481110752,1953.949254262495,3,4269.705392400011,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
0,124999.99999999524,3,2007,5,5,3006.012885994473,1782.286339163265,1,3553.966413825762,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
4,111999.99999999646,5,2010,4,6,3105.3903957041503,2949.6383206803653,3,4007.0064628137566,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,229456.00000000134,1,2009,9,8,3616.6896886008494,2377.702422281942,4,3942.0242673261223,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
0,80500.0000000037,4,2011,7,4,1923.87415902523,1813.099750675785,1,3301.499116558812,3,2,no,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
1,91499.99999999886,2,2011,4,6,3095.2140409361295,2260.3954347680005,2,719.2404671541102,3,2,yes,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.72727272591
4,115000.00000000151,5,2011,11,5,3038.0634435478078,1813.099750675785,1,3740.706985778443,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,133999.99999999363,1,2008,8,5,3312.15227839952,2251.4836305454573,1,3851.1085725138237,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,142999.99999999357,2,2007,1,6,3775.8773365668803,2903.4172074360017,3,4325.048871069408,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
1,137900.00000000093,5,2011,10,5,4406.648435256456,3129.100201584245,3,4359.256419490606,3,4,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,183999.99999999575,4,2008,2,7,3395.4485211037045,2572.080308698173,5,5077.63538085978,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
3,144999.9999999984,2,2007,6,6,2949.27218270205,2155.353126658956,2,4322.4216249479805,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
4,214000.00000000236,3,2008,1,6,3742.6605146809056,2974.6435418385354,3,4974.404263479072,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
2,147000.00000000384,5,2008,12,5,3038.0634435478078,1813.099750675785,3,3994.180496717873,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,367294.0000000013,1,2008,10,9,4041.3574428045954,2777.8073105590843,3,3971.195318901159,5,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
6,126999.99999999635,1,2008,8,5,3596.8823529586653,2589.624302412893,3,3768.271253137233,3,4,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,189999.99999999572,3,2007,8,5,4293.18321178533,3445.020125157555,4,5481.76572672045,3,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,132499.99999999805,4,2011,5,5,3408.1044958773405,2224.4360803193254,3,3722.453647784752,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
2,101800.00000000419,1,2007,3,4,2396.769975905535,2267.993487040363,3,4198.413603050108,3,4,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,142000.00000000035,3,2010,5,5,3463.1789961616705,2221.8352950506487,3,4614.711521244779,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
0,129999.99999999751,4,2008,11,5,3785.876236481984,2999.2511252489153,2,3915.649534256012,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.43283582164
5,138887.00000000233,2,2011,7,5,3564.8015077628816,2850.5800560529146,2,4766.081868663404,3,2,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
4,175500.00000000736,3,2010,6,7,3472.626126523635,2707.15991813022,3,1599.6083888500298,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
4,195000.00000000309,4,2011,9,7,3724.353555029165,2986.5993072375272,3,4652.071546476755,4,4,yes,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,142499.99999999392,3,2011,3,6,3398.269577010245,2159.4236249391915,2,4757.067622455941,4,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
3,265899.99999999686,4,2007,12,8,3816.592333698412,2565.840514475133,3,4030.4510799844097,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
5,224899.99999999828,4,2008,7,7,3639.8984644551906,2836.646664266478,5,3829.0355432154997,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,248328.00000000076,5,2007,6,7,4029.026493668605,2765.9492688516407,3,4199.813075394786,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,170000.00000000032,1,2010,1,7,3358.317379002107,2202.1888161295,4,4349.093476450858,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
3,465000.00000000297,5,2011,9,10,4360.824115488345,3085.0307723992996,5,4876.685259655288,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
1,229999.99999999243,1,2011,6,8,3417.183394443573,2599.852144474595,1,4493.708540630344,3,2,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
4,177999.99999999616,3,2007,1,6,3514.4648203778215,2921.7404953357404,5,4603.347557754054,3,6,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
5,186499.99999999852,5,2011,3,7,3417.183394443573,2636.1225596430936,3,3821.057343296854,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
3,169899.99999999593,1,2010,5,6,3222.735445506925,2007.1843224091758,3,4641.720331416347,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
0,129499.99999999623,3,2008,4,6,3723.2024231600467,3071.56143993863,2,4149.4097393936545,3,2,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
4,119000.00000000391,2,2007,5,5,3072.9419201838314,1936.83280466626,1,3583.159326489702,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,243999.9999999907,2,2010,4,7,4386.9512856349,3110.157338566915,5,4445.792437279106,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,171750.00000000064,5,2011,3,7,3732.9608881282566,2481.2467232304116,3,1947.38045169897,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
5,129999.99999999751,3,2009,11,5,2960.411569750705,1747.313847990055,3,4201.610936319443,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
5,293999.99999999464,3,2007,7,7,4019.95526391943,3151.3869854056747,5,5336.03220326503,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245890.62499999657
4,165399.99999999537,2,2008,7,7,3480.6797439370516,2735.433546372196,3,3508.213316447227,4,4,yes,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
1,127499.99999999764,1,2007,11,6,3376.275890107297,2438.8477183856917,1,3301.499116558812,3,2,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
7,301500.0000000067,5,2008,8,8,4289.94800361915,3017.2587850848204,4,4934.218491306556,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
5,99899.99999999556,5,2009,7,5,2951.134111982185,1729.5266766305451,1,2455.58787217319,3,2,yes,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
